Label	Power	Voltage	Voltage(2)	Temp	Temp(2)	Voltage(3)
Units	V	µmol/m2s	ppm	deg C	deg C	ppt
20.06.2018 01:48:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:48:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:40	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:49:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:49:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:50:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:00	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:51:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:51:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:20	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:52:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:35	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:52:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:52:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:53:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:30	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:54:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:45	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:54:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:54:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:55:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:55:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:55:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
